Time,Suction pressure,Exhaust pressure,Motor temperature,Oil supply pressure,Outlet temperature
2021-01-10T14:11:24,144,81,97,95,539
2021-01-10T14:11:38,144,81,97,95,539
2021-01-10T14:11:53,144,81,97,94,539
2021-01-10T14:12:07,144,80,97,94,539
2021-01-10T14:12:22,144,80,97,94,539
2021-01-10T14:12:35,144,81,97,94,539
2021-01-10T14:12:50,144,81,97,94,539
2021-01-10T14:13:04,144,80,97,94,539
2021-01-10T14:13:18,144,80,97,94,539
2021-01-10T14:13:33,144,80,97,94,539
2021-01-10T14:13:47,144,80,97,94,539
2021-01-10T14:14:02,143,80,97,94,539
2021-01-10T14:14:16,143,80,97,94,539
2021-01-10T14:14:31,143,80,97,94,539
2021-01-10T14:14:45,143,80,97,94,539
2021-01-10T14:14:59,143,80,97,94,539
2021-01-10T14:15:14,143,80,97,94,539
2021-01-10T14:15:28,143,80,97,93,539
2021-01-10T14:15:42,143,80,97,94,539
2021-01-10T14:15:56,143,80,97,93,539
2021-01-10T14:16:10,143,80,97,93,539
2021-01-10T14:16:25,143,80,97,93,539
2021-01-10T14:16:40,143,80,96,93,539
2021-01-10T14:16:54,143,80,96,93,539
2021-01-10T14:17:08,143,80,96,93,539
2021-01-10T14:17:23,143,80,96,93,539
2021-01-10T14:17:37,143,80,96,93,539
2021-01-10T14:17:51,143,80,96,93,539
2021-01-10T14:18:06,143,80,96,93,539
2021-01-10T14:18:21,143,80,96,93,539
2021-01-10T14:18:35,143,80,96,93,539
2021-01-10T14:18:49,143,79,96,93,539
2021-01-10T14:19:03,143,80,96,93,539
2021-01-10T14:19:18,143,80,96,93,539
2021-01-10T14:19:33,143,80,96,93,539
2021-01-10T14:19:47,143,80,96,93,539
2021-01-10T14:20:01,143,79,96,93,539
2021-01-10T14:20:16,143,79,96,93,539
2021-01-10T14:20:30,143,80,96,93,540
2021-01-10T14:20:44,143,80,96,93,540
2021-01-10T14:20:59,143,80,96,93,540
2021-01-10T14:21:14,143,80,96,93,540
2021-01-10T14:21:28,143,80,96,93,540
2021-01-10T14:21:42,143,79,96,93,540
2021-01-10T14:21:56,143,80,96,93,540
2021-01-10T14:22:10,143,79,96,93,540
2021-01-10T14:22:25,143,80,95,93,540
2021-01-10T14:22:39,143,80,95,93,540
2021-01-10T14:22:53,143,80,95,93,540
2021-01-10T14:23:08,143,80,95,93,540
2021-01-10T14:23:22,143,80,95,93,540
2021-01-10T14:23:36,143,80,95,93,540
2021-01-10T14:23:51,143,79,95,93,540
2021-01-10T14:24:06,143,79,95,93,540
2021-01-10T14:24:20,143,80,95,93,540
2021-01-10T14:24:34,143,79,95,93,540
2021-01-10T14:24:49,143,80,95,94,540
2021-01-10T14:25:01,143,80,95,94,540
2021-01-10T14:25:16,143,80,95,94,540
2021-01-10T14:25:30,143,80,95,94,540
2021-01-10T14:25:45,143,80,95,93,540
2021-01-10T14:25:59,143,80,95,93,540
2021-01-10T14:26:13,143,80,95,93,540
2021-01-10T14:26:28,143,79,95,93,540
2021-01-10T14:26:42,143,79,95,93,540
2021-01-10T14:26:57,143,79,95,93,541
2021-01-10T14:27:11,143,80,95,93,541
2021-01-10T14:27:25,143,79,95,93,541
2021-01-10T14:27:39,143,79,95,93,541
2021-01-10T14:27:53,143,79,95,93,541
2021-01-10T14:28:07,143,79,95,93,541
2021-01-10T14:28:22,143,79,94,93,541
2021-01-10T14:28:36,143,80,94,93,541
2021-01-10T14:28:51,143,79,94,93,541
2021-01-10T14:29:05,142,79,94,93,541
2021-01-10T14:29:19,142,79,94,93,541
2021-01-10T14:29:34,142,79,94,93,541
2021-01-10T14:29:48,142,79,94,93,541
2021-01-10T14:30:03,143,79,94,93,541
2021-01-10T14:30:17,142,79,94,93,541
2021-01-10T14:30:32,142,79,94,93,541
2021-01-10T14:30:46,142,79,94,93,541
2021-01-10T14:31:01,142,79,94,93,541
2021-01-10T14:31:14,142,79,94,93,541
2021-01-10T14:31:29,142,79,94,93,541
2021-01-10T14:31:43,142,79,94,93,541
2021-01-10T14:31:57,142,79,94,92,541
2021-01-10T14:32:12,142,79,94,93,541
2021-01-10T14:32:27,142,79,94,93,541
2021-01-10T14:32:41,142,79,94,92,541
2021-01-10T14:32:55,142,78,94,92,541
2021-01-10T14:33:10,142,78,94,92,541
2021-01-10T14:33:24,142,79,94,92,541
2021-01-10T14:33:38,141,78,94,92,541
2021-01-10T14:33:53,141,78,94,92,541
2021-01-10T14:34:08,141,79,93,92,541
2021-01-10T14:34:21,141,78,93,92,541
2021-01-10T14:34:36,141,78,93,92,541
2021-01-10T14:34:50,141,78,93,92,541
2021-01-10T14:35:04,141,78,93,92,541
2021-01-10T14:35:19,141,78,93,92,541
2021-01-10T14:35:34,141,78,93,92,541
2021-01-10T14:35:48,141,78,93,92,541
2021-01-10T14:36:02,141,78,93,92,541
2021-01-10T14:36:16,141,78,93,92,541
2021-01-10T14:36:31,141,78,93,92,541
2021-01-10T14:36:46,141,78,93,92,541
2021-01-10T14:37:00,141,78,93,92,541
2021-01-10T14:37:14,141,78,93,92,541
2021-01-10T14:37:28,141,78,93,92,541
2021-01-10T14:37:42,141,78,93,92,541
2021-01-10T14:37:57,141,78,93,92,541
2021-01-10T14:38:12,141,78,93,92,541
2021-01-10T14:38:26,141,78,93,92,541
2021-01-10T14:38:40,141,78,93,92,541
2021-01-10T14:38:55,141,78,93,92,541
2021-01-10T14:39:09,141,78,93,92,541
2021-01-10T14:39:23,141,78,93,92,541
2021-01-10T14:39:38,141,78,93,92,541
2021-01-10T14:39:52,141,78,93,92,541
2021-01-10T14:40:07,141,78,93,92,541
2021-01-10T14:40:21,141,78,92,91,541
2021-01-10T14:40:35,141,78,92,92,541
2021-01-10T14:40:49,140,78,92,91,541
2021-01-10T14:41:04,141,78,92,91,541
2021-01-10T14:41:18,141,78,92,91,541
2021-01-10T14:41:33,141,78,92,91,541
2021-01-10T14:41:47,140,78,92,91,541
2021-01-10T14:42:01,140,78,92,91,541
2021-01-10T14:42:16,140,77,92,91,541
2021-01-10T14:42:31,140,77,92,91,541
2021-01-10T14:42:45,140,77,92,91,541
2021-01-10T14:42:59,140,77,92,91,541
2021-01-10T14:43:14,140,77,92,91,541
2021-01-10T14:43:28,140,77,92,91,541
2021-01-10T14:43:41,140,77,92,91,541
2021-01-10T14:43:56,140,77,92,91,541
2021-01-10T14:44:11,140,77,92,91,541
2021-01-10T14:44:25,140,78,92,91,541
2021-01-10T14:44:39,140,77,92,91,541
2021-01-10T14:44:54,140,77,92,91,541
2021-01-10T14:45:08,140,77,92,91,541
2021-01-10T14:45:23,140,77,92,91,541
2021-01-10T14:45:37,140,77,92,91,542
2021-01-10T14:45:52,140,77,92,91,542
2021-01-10T14:46:06,140,77,92,91,542
2021-01-10T14:46:20,140,77,92,91,542
2021-01-10T14:46:35,140,77,91,91,542
2021-01-10T14:46:49,140,77,91,91,542
2021-01-10T14:47:04,140,77,91,91,542
2021-01-10T14:47:18,139,77,91,90,542
2021-01-10T14:47:32,139,76,91,90,542
2021-01-10T14:47:47,139,76,91,90,542
2021-01-10T14:48:01,139,76,91,90,542
2021-01-10T14:48:16,139,76,91,90,542
2021-01-10T14:48:30,139,76,91,90,542
2021-01-10T14:48:45,139,76,91,90,542
2021-01-10T14:48:59,139,76,91,90,542
2021-01-10T14:49:13,139,76,91,90,542
2021-01-10T14:49:28,139,76,91,90,542
2021-01-10T14:49:43,139,76,91,90,542
2021-01-10T14:49:56,139,76,91,90,542
2021-01-10T14:50:10,139,76,91,90,541
2021-01-10T14:50:25,139,76,91,90,541
2021-01-10T14:50:39,139,76,91,90,541
2021-01-10T14:50:53,139,76,91,90,541
2021-01-10T14:51:08,139,76,91,90,542
2021-01-10T14:51:22,139,76,91,90,542
2021-01-10T14:51:36,139,76,91,90,542
2021-01-10T14:51:50,139,76,91,90,542
2021-01-10T14:52:05,139,76,91,90,542
2021-01-10T14:52:19,139,76,91,90,542
2021-01-10T14:52:34,139,76,90,90,542
2021-01-10T14:52:48,139,76,90,90,542
2021-01-10T14:53:02,139,76,90,90,542
2021-01-10T14:53:17,139,76,90,90,542
2021-01-10T14:53:31,138,76,90,90,542
2021-01-10T14:53:45,138,76,90,90,542
2021-01-10T14:54:00,138,75,90,89,542
2021-01-10T14:54:15,138,76,90,89,542
2021-01-10T14:54:29,138,76,90,89,542
2021-01-10T14:54:43,138,75,90,89,542
2021-01-10T14:54:58,138,76,90,89,542
2021-01-10T14:55:12,138,76,90,89,542
2021-01-10T14:55:27,138,75,90,89,542
2021-01-10T14:55:41,138,76,90,89,542
2021-01-10T14:55:55,138,75,90,89,542
2021-01-10T14:56:09,138,76,90,89,542
2021-01-10T14:56:23,138,76,90,89,542
2021-01-10T14:56:38,138,76,90,89,542
2021-01-10T14:56:53,138,75,90,89,542
2021-01-10T14:57:07,138,75,90,89,542
2021-01-10T14:57:21,138,75,90,89,542
2021-01-10T14:57:36,138,75,90,89,542
2021-01-10T14:57:50,138,75,90,89,542
2021-01-10T14:58:04,138,75,90,89,542
2021-01-10T14:58:19,138,75,90,89,542
2021-01-10T14:58:34,138,75,90,89,542
2021-01-10T14:58:48,138,75,90,89,542
2021-01-10T14:59:02,138,75,89,89,542
2021-01-10T14:59:16,138,75,89,89,542
2021-01-10T14:59:30,138,75,89,89,542
2021-01-10T14:59:45,138,75,89,89,542
2021-01-10T14:59:59,138,75,89,89,542
2021-01-10T15:00:14,138,75,89,89,542
2021-01-10T15:00:28,138,75,89,89,542
2021-01-10T15:00:42,137,75,89,89,542
2021-01-10T15:00:57,138,75,89,89,542
2021-01-10T15:01:12,137,75,89,89,542
2021-01-10T15:01:26,137,75,89,89,542
2021-01-10T15:01:40,137,75,89,89,542
2021-01-10T15:01:55,137,75,89,89,542
2021-01-10T15:02:09,137,75,89,89,542
2021-01-10T15:02:23,137,75,89,89,542
2021-01-10T15:02:38,137,75,89,89,542
2021-01-10T15:02:52,137,75,89,89,542
2021-01-10T15:03:06,137,75,89,89,542
2021-01-10T15:03:21,137,75,89,89,542
2021-01-10T15:03:35,137,75,89,89,542
2021-01-10T15:03:49,137,75,89,89,542
2021-01-10T15:04:04,137,75,89,89,542
2021-01-10T15:04:19,137,75,89,89,542
2021-01-10T15:04:33,137,75,89,89,542
2021-01-10T15:04:47,137,75,89,88,542
2021-01-10T15:05:02,137,75,88,88,542
2021-01-10T15:05:16,137,75,88,88,542
2021-01-10T15:05:30,136,74,88,88,542
2021-01-10T15:05:44,136,74,88,88,542
2021-01-10T15:05:59,136,74,88,88,542
2021-01-10T15:06:13,136,74,88,88,542
2021-01-10T15:06:27,136,74,88,88,542
2021-01-10T15:06:42,136,74,88,88,542
2021-01-10T15:06:57,136,74,88,88,542
2021-01-10T15:07:11,136,74,88,88,542
2021-01-10T15:07:25,136,74,88,88,542
2021-01-10T15:07:40,136,74,88,88,542
2021-01-10T15:07:54,136,74,88,88,542
2021-01-10T15:08:08,136,74,88,88,542
2021-01-10T15:08:23,136,74,88,88,542
2021-01-10T15:08:37,136,74,88,88,542
2021-01-10T15:08:51,136,74,88,88,543
2021-01-10T15:09:06,136,74,88,88,543
2021-01-10T15:09:20,136,74,88,88,543
2021-01-10T15:09:34,136,74,88,88,543
2021-01-10T15:09:49,136,74,88,88,543
2021-01-10T15:10:04,136,74,88,87,543
2021-01-10T15:10:18,136,74,88,87,543
2021-01-10T15:10:32,135,74,88,87,543
2021-01-10T15:10:47,135,74,88,87,543
2021-01-10T15:11:01,135,73,88,87,543
2021-01-10T15:11:16,135,74,87,87,543
2021-01-10T15:11:30,135,74,87,87,543
2021-01-10T15:11:44,136,73,87,87,543
2021-01-10T15:11:58,135,73,87,87,543
2021-01-10T15:12:12,136,74,87,87,543
2021-01-10T15:12:27,136,74,87,87,543
2021-01-10T15:12:42,136,74,87,88,543
2021-01-10T15:12:56,136,74,87,87,543
2021-01-10T15:13:10,135,74,87,87,543
2021-01-10T15:13:25,135,73,87,87,543
2021-01-10T15:13:39,135,74,87,87,543
2021-01-10T15:13:53,135,73,87,87,543
2021-01-10T15:14:08,135,73,87,87,543
2021-01-10T15:14:23,135,73,87,87,543
2021-01-10T15:14:37,135,73,87,87,543
2021-01-10T15:14:51,135,73,87,87,543
2021-01-10T15:15:05,135,73,87,87,543
2021-01-10T15:15:19,135,73,87,87,543
2021-01-10T15:15:34,135,73,87,87,543
2021-01-10T15:15:48,135,73,87,87,543
2021-01-10T15:16:02,135,73,87,87,543
2021-01-10T15:16:17,135,73,87,87,543
2021-01-10T15:16:31,135,73,87,87,543
2021-01-10T15:16:45,135,73,87,87,543
2021-01-10T15:17:00,135,73,87,87,543
2021-01-10T15:17:15,135,73,86,87,543
2021-01-10T15:17:29,135,73,86,87,543
2021-01-10T15:17:43,135,73,86,87,543
2021-01-10T15:17:57,135,73,86,87,543
2021-01-10T15:18:11,135,73,86,87,543
2021-01-10T15:18:26,135,73,86,87,543
2021-01-10T15:18:41,135,73,86,87,543
2021-01-10T15:18:55,135,73,86,87,543
2021-01-10T15:19:09,135,73,86,87,543
2021-01-10T15:19:24,135,73,86,87,543
2021-01-10T15:19:38,135,73,86,87,543
2021-01-10T15:19:53,134,73,86,87,543
2021-01-10T15:20:07,134,73,86,86,543
2021-01-10T15:20:22,134,73,86,86,543
2021-01-10T15:20:36,134,72,86,86,543
2021-01-10T15:20:50,134,73,86,86,543
2021-01-10T15:21:04,134,72,86,87,543
2021-01-10T15:21:19,134,73,86,86,543
2021-01-10T15:21:33,134,73,86,86,543
2021-01-10T15:21:48,134,73,86,86,543
2021-01-10T15:22:02,134,73,86,86,543
2021-01-10T15:22:16,134,73,86,86,543
2021-01-10T15:22:31,134,73,86,86,543
2021-01-10T15:22:46,134,73,86,86,543
2021-01-10T15:23:00,134,72,86,86,543
2021-01-10T15:23:14,134,72,85,86,543
2021-01-10T15:23:29,134,72,85,86,543
2021-01-10T15:23:43,134,72,85,86,543
2021-01-10T15:23:57,134,73,85,86,543
2021-01-10T15:24:12,134,73,85,86,543
2021-01-10T15:24:26,134,73,85,86,543
2021-01-10T15:24:40,134,73,85,86,543
2021-01-10T15:24:54,134,73,85,86,543
2021-01-10T15:25:09,134,73,85,86,543
2021-01-10T15:25:23,134,73,85,86,543
2021-01-10T15:25:38,134,73,85,86,543
2021-01-10T15:25:52,134,73,85,86,543
2021-01-10T15:26:07,134,73,85,86,543
2021-01-10T15:26:21,134,73,85,86,543
2021-01-10T15:26:35,134,73,85,86,543
2021-01-10T15:26:50,134,72,85,86,543
2021-01-10T15:27:05,134,73,85,86,543
2021-01-10T15:27:18,134,72,85,86,544
2021-01-10T15:27:33,133,72,85,86,544
2021-01-10T15:27:47,133,72,85,86,544
2021-01-10T15:28:01,133,72,85,85,544
2021-01-10T15:28:16,133,71,85,85,544
2021-01-10T15:28:30,133,71,85,85,544
2021-01-10T15:28:45,132,71,85,85,544
2021-01-10T15:28:59,132,71,85,85,544
2021-01-10T15:29:14,132,71,85,85,544
2021-01-10T15:29:28,132,71,85,85,544
2021-01-10T15:29:42,132,71,84,85,544
2021-01-10T15:29:57,132,71,84,85,544
2021-01-10T15:30:12,132,71,84,85,544
2021-01-10T15:30:25,132,70,84,85,544
2021-01-10T15:30:39,132,71,84,85,544
2021-01-10T15:30:54,132,71,84,85,544
2021-01-10T15:31:08,131,70,84,84,544
2021-01-10T15:31:23,131,70,84,84,544
2021-01-10T15:31:37,131,70,84,84,543
2021-01-10T15:31:52,131,70,84,84,544
2021-01-10T15:32:06,131,70,84,84,544
2021-01-10T15:32:20,131,70,84,84,543
2021-01-10T15:32:35,131,70,84,84,543
2021-01-10T15:32:50,131,70,84,84,543
2021-01-10T15:33:04,131,70,84,84,543
2021-01-10T15:33:18,131,70,84,84,543
2021-01-10T15:33:32,131,70,84,84,543
2021-01-10T15:33:46,131,70,84,84,543
2021-01-10T15:34:01,130,70,84,84,543
2021-01-10T15:34:16,130,69,84,84,543
2021-01-10T15:34:30,130,69,84,84,543
2021-01-10T15:34:44,130,69,84,84,543
2021-01-10T15:34:59,130,69,84,84,543
2021-01-10T15:35:13,130,69,84,83,543
2021-01-10T15:35:27,130,69,84,84,543
2021-01-10T15:35:42,130,69,83,84,543
2021-01-10T15:35:57,130,69,83,84,543
2021-01-10T15:36:11,130,69,83,84,543
2021-01-10T15:36:25,130,69,83,84,543
2021-01-10T15:36:39,130,70,83,84,543
2021-01-10T15:36:53,130,69,83,84,543
2021-01-10T15:37:08,130,69,83,84,543
2021-01-10T15:37:23,130,70,83,84,543
2021-01-10T15:37:37,130,70,83,83,543
2021-01-10T15:37:51,130,69,83,83,543
2021-01-10T15:38:06,130,69,83,83,543
2021-01-10T15:38:20,130,69,83,83,543
2021-01-10T15:38:35,130,69,83,83,543
2021-01-10T15:38:49,130,69,83,83,543
2021-01-10T15:39:04,130,69,83,83,543
2021-01-10T15:39:17,130,69,83,83,543
2021-01-10T15:39:32,130,69,83,83,543
2021-01-10T15:39:45,130,69,83,83,543
2021-01-10T15:40:00,130,69,83,83,543
2021-01-10T15:40:15,129,69,83,83,543
2021-01-10T15:40:29,129,68,83,83,543
2021-01-10T15:40:43,129,68,83,83,543
2021-01-10T15:40:58,129,69,83,83,543
2021-01-10T15:41:12,130,69,83,83,543
2021-01-10T15:41:27,130,69,83,83,543
2021-01-10T15:41:41,129,68,82,83,543
2021-01-10T15:41:56,129,68,82,82,543
2021-01-10T15:42:10,129,68,82,83,543
2021-01-10T15:42:24,129,68,82,82,543
2021-01-10T15:42:39,129,68,82,82,543
2021-01-10T15:42:53,129,68,82,82,543
2021-01-10T15:43:07,129,68,82,82,543
2021-01-10T15:43:21,129,68,82,82,543
2021-01-10T15:43:36,129,68,82,82,543
2021-01-10T15:43:50,129,68,82,82,543
2021-01-10T15:44:04,129,68,82,82,543
2021-01-10T15:44:19,129,68,82,82,543
2021-01-10T15:44:34,129,68,82,82,543
2021-01-10T15:44:48,129,68,82,82,543
2021-01-10T15:45:02,129,68,82,82,543
2021-01-10T15:45:17,129,68,82,82,543
2021-01-10T15:45:31,129,68,82,82,543
2021-01-10T15:45:46,129,68,82,82,543
2021-01-10T15:45:59,129,68,82,82,543
2021-01-10T15:46:14,129,68,82,82,543
2021-01-10T15:46:28,129,68,82,82,543
2021-01-10T15:46:42,129,68,82,82,543
2021-01-10T15:46:57,129,68,82,82,543
2021-01-10T15:47:12,129,69,82,82,543
2021-01-10T15:47:26,129,69,82,82,543
2021-01-10T15:47:40,129,69,82,82,543
2021-01-10T15:47:55,129,69,82,83,543
2021-01-10T15:48:09,129,69,82,83,543
2021-01-10T15:48:23,130,69,81,83,543
2021-01-10T15:48:38,130,69,81,83,543
2021-01-10T15:48:53,130,69,81,83,543
2021-01-10T15:49:07,130,69,81,83,543
2021-01-10T15:49:21,130,69,81,83,543
2021-01-10T15:49:35,130,69,81,83,543
2021-01-10T15:49:50,130,69,81,83,542
2021-01-10T15:50:05,130,69,81,83,542
2021-01-10T15:50:19,130,69,81,83,542
2021-01-10T15:50:33,130,69,81,83,542
2021-01-10T15:50:48,130,69,81,83,542
2021-01-10T15:51:02,130,69,81,83,542
2021-01-10T15:51:16,130,69,81,83,542
2021-01-10T15:51:31,130,69,81,83,542
2021-01-10T15:51:45,130,69,81,83,542
2021-01-10T15:52:00,130,69,81,83,542
2021-01-10T15:52:13,130,69,81,83,542
2021-01-10T15:52:28,130,69,81,83,542
2021-01-10T15:52:42,130,69,81,83,541
2021-01-10T15:52:57,130,69,81,83,541
2021-01-10T15:53:11,130,69,81,83,541
2021-01-10T15:53:26,130,69,81,83,541
2021-01-10T15:53:40,130,69,81,83,541
2021-01-10T15:53:54,130,69,81,83,541
2021-01-10T15:54:09,130,69,81,83,541
2021-01-10T15:54:23,130,69,81,83,541
2021-01-10T15:54:38,130,69,81,83,541
2021-01-10T15:54:52,130,69,81,83,541
2021-01-10T15:55:06,130,69,80,83,541
2021-01-10T15:55:20,130,69,80,83,541
2021-01-10T15:55:34,130,69,80,82,541
2021-01-10T15:55:49,130,69,80,82,541
2021-01-10T15:56:03,129,69,80,82,541
2021-01-10T15:56:18,129,69,80,83,541
2021-01-10T15:56:32,129,68,80,82,541
2021-01-10T15:56:46,129,69,80,82,541
2021-01-10T15:57:01,129,68,80,82,541
2021-01-10T15:57:16,129,69,80,82,541
2021-01-10T15:57:30,129,69,80,82,541
2021-01-10T15:57:44,129,69,80,82,541
2021-01-10T15:57:59,129,69,80,82,541
2021-01-10T15:58:13,129,69,80,82,541
2021-01-10T15:58:27,129,69,80,82,541
2021-01-10T15:58:42,129,68,80,83,541
2021-01-10T15:58:56,129,69,80,82,541
2021-01-10T15:59:10,130,69,80,82,541
2021-01-10T15:59:25,129,69,80,82,541
2021-01-10T15:59:39,129,68,80,82,541
2021-01-10T15:59:53,129,68,80,82,541
2021-01-10T16:00:08,129,68,80,82,541
2021-01-10T16:00:23,129,69,80,82,541
2021-01-10T16:00:37,129,69,80,82,541
2021-01-10T16:00:51,129,69,80,82,541
2021-01-10T16:01:06,129,68,80,82,541
2021-01-10T16:01:20,129,68,80,82,541
2021-01-10T16:01:34,129,69,79,82,541
2021-01-10T16:01:48,129,69,79,82,541
2021-01-10T16:02:03,129,68,79,82,541
2021-01-10T16:02:17,129,68,79,82,541
2021-01-10T16:02:31,129,68,79,82,541
2021-01-10T16:02:46,129,68,79,82,541
2021-01-10T16:03:01,129,68,79,82,541
2021-01-10T16:03:14,129,68,79,82,541
2021-01-10T16:03:29,128,68,79,82,541
2021-01-10T16:03:43,128,68,79,82,541
2021-01-10T16:03:57,128,68,79,82,541
2021-01-10T16:04:12,128,68,79,82,541
2021-01-10T16:04:27,128,68,79,82,541
2021-01-10T16:04:40,128,68,79,82,541
2021-01-10T16:04:54,128,68,79,82,541
2021-01-10T16:05:09,128,68,79,82,541
2021-01-10T16:05:23,128,68,79,81,541
2021-01-10T16:05:37,128,68,79,81,541
2021-01-10T16:05:52,128,68,79,81,541
2021-01-10T16:06:07,128,67,79,81,541
2021-01-10T16:06:21,127,67,79,81,541
2021-01-10T16:06:35,127,67,79,81,541
2021-01-10T16:06:50,127,67,79,81,541
2021-01-10T16:07:04,127,67,79,81,541
2021-01-10T16:07:19,127,67,79,81,541
2021-01-10T16:07:33,127,67,79,81,541
2021-01-10T16:07:47,127,67,79,81,541
2021-01-10T16:08:01,127,67,79,81,541
2021-01-10T16:08:16,127,67,78,81,541
2021-01-10T16:08:30,127,67,78,81,541
2021-01-10T16:08:45,127,66,78,81,541
2021-01-10T16:08:59,127,67,78,81,541
2021-01-10T16:09:13,126,66,78,81,541
2021-01-10T16:09:28,127,66,78,81,541
2021-01-10T16:09:42,126,66,78,81,541
2021-01-10T16:09:56,126,66,78,81,541
2021-01-10T16:10:11,126,66,78,81,541
2021-01-10T16:10:26,126,66,78,81,541
2021-01-10T16:10:40,126,66,78,80,541
2021-01-10T16:10:54,126,66,78,80,541
2021-01-10T16:11:08,126,66,78,80,541
2021-01-10T16:11:23,126,66,78,80,541
2021-01-10T16:11:38,126,66,78,80,541
2021-01-10T16:11:52,125,66,78,80,541
2021-01-10T16:12:06,125,66,78,80,541
2021-01-10T16:12:21,125,65,78,80,541
2021-01-10T16:12:35,125,65,78,80,541
2021-01-10T16:12:49,125,65,78,80,541
2021-01-10T16:13:04,125,65,78,80,541
2021-01-10T16:13:19,125,65,78,79,541
2021-01-10T16:13:33,125,65,78,80,541
2021-01-10T16:13:47,124,65,78,80,541
2021-01-10T16:14:01,125,65,78,79,540
2021-01-10T16:14:15,124,64,78,79,540
2021-01-10T16:14:30,124,65,78,80,540
2021-01-10T16:14:44,125,65,77,79,540
2021-01-10T16:14:59,125,65,77,80,540
2021-01-10T16:15:13,125,65,77,80,540
2021-01-10T16:15:27,124,65,77,80,540
2021-01-10T16:15:42,124,65,77,79,540
2021-01-10T16:15:57,124,65,77,79,540
2021-01-10T16:16:11,124,65,77,79,540
2021-01-10T16:16:25,124,65,77,79,540
2021-01-10T16:16:40,124,65,77,79,540
2021-01-10T16:16:54,124,65,77,79,540
2021-01-10T16:17:08,124,65,77,79,540
2021-01-10T16:17:23,124,65,77,79,540
2021-01-10T16:17:37,124,65,77,79,540
2021-01-10T16:17:51,124,65,77,79,540
2021-01-10T16:18:06,124,64,77,79,540
2021-01-10T16:18:20,124,64,77,79,540
2021-01-10T16:18:34,124,64,77,79,540
2021-01-10T16:18:49,124,64,77,79,540
2021-01-10T16:19:04,124,64,77,79,540
2021-01-10T16:19:18,124,64,77,79,540
2021-01-10T16:19:32,124,64,77,79,540
2021-01-10T16:19:47,124,64,77,79,540
2021-01-10T16:20:01,124,64,77,79,540
2021-01-10T16:20:15,124,64,77,79,540
2021-01-10T16:20:30,124,64,77,79,540
2021-01-10T16:20:44,124,64,77,79,540
2021-01-10T16:20:58,124,64,77,79,540
2021-01-10T16:21:13,124,64,77,79,540
2021-01-10T16:21:27,124,64,76,79,540
2021-01-10T16:21:42,123,64,76,78,540
2021-01-10T16:21:56,124,64,76,79,540
2021-01-10T16:22:10,124,64,76,79,540
2021-01-10T16:22:25,124,64,76,79,540
2021-01-10T16:22:39,124,64,76,79,540
2021-01-10T16:22:54,124,64,76,78,540
2021-01-10T16:23:08,124,64,76,78,540
2021-01-10T16:23:22,124,64,76,79,540
2021-01-10T16:23:36,124,64,76,79,540
2021-01-10T16:23:51,124,64,76,79,540
2021-01-10T16:24:05,124,64,76,78,540
2021-01-10T16:24:19,124,64,76,78,540
2021-01-10T16:24:34,124,64,76,78,540
2021-01-10T16:24:48,124,64,76,78,540
2021-01-10T16:25:03,123,64,76,78,540
2021-01-10T16:25:17,123,64,76,78,540
2021-01-10T16:25:31,123,64,76,78,540
2021-01-10T16:25:46,123,64,76,78,540
2021-01-10T16:26:01,123,64,76,78,540
2021-01-10T16:26:15,123,64,76,78,540
2021-01-10T16:26:28,123,64,76,78,540
2021-01-10T16:26:43,123,64,76,78,540
2021-01-10T16:26:57,123,63,76,78,540
2021-01-10T16:27:11,123,64,76,78,540
2021-01-10T16:27:26,123,64,76,78,540
2021-01-10T16:27:40,123,64,76,78,540
2021-01-10T16:27:54,123,64,76,78,540
2021-01-10T16:28:09,123,64,75,78,540
2021-01-10T16:28:23,123,64,75,78,540
2021-01-10T16:28:37,123,64,75,78,540
2021-01-10T16:28:52,123,64,75,78,540
2021-01-10T16:29:07,123,64,75,78,540
2021-01-10T16:29:21,123,64,75,78,540
2021-01-10T16:29:34,123,64,75,78,540
2021-01-10T16:29:49,123,63,75,78,540
2021-01-10T16:30:03,123,64,75,78,540
2021-01-10T16:30:18,123,63,75,78,540
2021-01-10T16:30:32,123,64,75,78,540
2021-01-10T16:30:47,123,63,75,77,539
2021-01-10T16:31:01,122,63,75,77,539
2021-01-10T16:31:15,122,63,75,77,539
2021-01-10T16:31:30,122,63,75,77,539
2021-01-10T16:31:45,122,63,75,77,539
2021-01-10T16:31:59,122,63,75,77,539
2021-01-10T16:32:13,122,63,75,77,539
2021-01-10T16:32:28,122,63,75,77,539
2021-01-10T16:32:41,122,63,75,77,539
2021-01-10T16:32:55,122,63,75,77,539
2021-01-10T16:33:10,122,63,75,77,539
2021-01-10T16:33:25,122,63,75,77,539
2021-01-10T16:33:39,122,63,75,77,539
2021-01-10T16:33:53,122,63,75,77,539
2021-01-10T16:34:08,122,63,75,77,539
2021-01-10T16:34:22,122,63,74,77,539
2021-01-10T16:34:37,122,63,74,77,539
2021-01-10T16:34:51,122,63,74,77,539
2021-01-10T16:35:06,122,63,74,77,539
2021-01-10T16:35:20,122,63,74,77,539
2021-01-10T16:35:34,122,63,74,77,539
2021-01-10T16:35:47,122,63,74,77,539
2021-01-10T16:36:02,122,63,74,77,539
2021-01-10T16:36:17,122,63,74,77,539
